!ION
Kr02
!MOLECULAR WEIGHT
 83.8
!NUMBER OF ENERGY LEVELS
31
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J
    1  0.00000000E+00  1.0  0.0
    2  1.04672973E+08  3.0  1.0
    3  1.05030401E+08  1.0  0.0
    4  1.05052959E+08  3.0  1.0
    5  1.05061854E+08  1.0  0.0
    6  1.05574187E+08  5.0  2.0
    7  1.05768395E+08  3.0  1.0
    8  1.24164110E+08  3.0  1.0
    9  1.24262454E+08  1.0  0.0
   10  1.24266302E+08  1.0  0.0
   11  1.24268634E+08  3.0  1.0
   12  1.24424184E+08  5.0  2.0
   13  1.24472634E+08  5.0  2.0
   14  1.24475295E+08  3.0  1.0
   15  1.24477039E+08  3.0  1.0
   16  1.24526579E+08  7.0  3.0
   17  1.24531103E+08  5.0  2.0
   18  1.30917769E+08  3.0  1.0
   19  1.30958153E+08  1.0  0.0
   20  1.30959096E+08  1.0  0.0
   21  1.30960693E+08  3.0  1.0
   22  1.31026339E+08  5.0  2.0
   23  1.31046278E+08  5.0  2.0
   24  1.31047254E+08  3.0  1.0
   25  1.31047981E+08  3.0  1.0
   26  1.31068938E+08  7.0  3.0
   27  1.31070483E+08  7.0  3.0
   28  1.31071093E+08  5.0  2.0
   29  1.31071230E+08  5.0  2.0
   30  1.31082010E+08  9.0  4.0
   31  1.31082583E+08  7.0  3.0
!NUMBER OF RADIATIVE TRANSITIONS
231
!TRANS + UP + LOW + EINSTEINA(s^-1) + FREQ(GHz) + E_u(K)
   33    3    5  5.2096E-13  4.4046E-13  3.6895E-13  3.0650E-13  2.5223E-13  2.0466E-13  1.6506E-13  1.3230E-13  1.0500E-13  8.1670E-14  6.3536E-14
   34    6    7  4.5347E-12  3.8970E-12  3.3238E-12  2.8165E-12  2.3762E-12  1.9812E-12  1.6478E-12  1.3700E-12  1.1361E-12  9.2709E-13  7.5904E-13
   35    2    3  4.3423E-11  4.0740E-11  3.8221E-11  3.5843E-11  3.3576E-11  3.1460E-11  2.9417E-11  2.7467E-11  2.5628E-11  2.3937E-11  2.2341E-11
   36    2    4  1.0329E-10  9.6899E-11  9.0902E-11  8.5240E-11  7.9847E-11  7.4820E-11  6.9970E-11  6.5344E-11  6.0980E-11  5.6969E-11  5.3181E-11
   37    2    5  9.4690E-13  8.1806E-13  6.9899E-13  5.9094E-13  4.9805E-13  4.0935E-13  3.3430E-13  2.7328E-13  2.2330E-13  1.7416E-13  1.3484E-13
   38    3    6  9.6543E-12  8.6225E-12  7.6829E-12  6.8371E-12  6.0720E-12  5.4048E-12  4.8158E-12  4.2886E-12  3.8186E-12  3.4203E-12  3.0695E-12
   39    4    6  9.7013E-12  8.5101E-12  7.4244E-12  6.4515E-12  5.5856E-12  4.8258E-12  4.1721E-12  3.6059E-12  3.1149E-12  2.6963E-12  2.3442E-12
   40    5    6  2.4099E-12  2.0636E-12  1.7452E-12  1.4597E-12  1.2090E-12  9.8613E-13  7.9926E-13  6.4350E-13  5.1295E-13  4.0012E-13  3.1126E-13
   41    2    6  1.6975E-10  1.6041E-10  1.5137E-10  1.4268E-10  1.3426E-10  1.2651E-10  1.1900E-10  1.1172E-10  1.0476E-10  9.8495E-11  9.2478E-11
   42    2    7  2.0116E-11  1.8989E-11  1.7883E-11  1.6813E-11  1.5773E-11  1.4819E-11  1.3903E-11  1.3020E-11  1.2182E-11  1.1434E-11  1.0721E-11
   43    3    7  4.1212E-12  3.5217E-12  2.9712E-12  2.4777E-12  2.0420E-12  1.6604E-12  1.3408E-12  1.0742E-12  8.5081E-13  6.6365E-13  5.1599E-13
   44    4    7  4.8482E-12  4.2855E-12  3.7680E-12  3.3001E-12  2.8788E-12  2.5098E-12  2.1887E-12  1.9080E-12  1.6627E-12  1.4552E-12  1.2782E-12
   45    5    7  2.6250E-10  2.4747E-10  2.3311E-10  2.1945E-10  2.0633E-10  1.9421E-10  1.8248E-10  1.7113E-10  1.6034E-10  1.5052E-10  1.4112E-10
   46    2    8  7.8333E-13  1.1580E-12  1.5471E-12  1.9076E-12  2.2070E-12  2.4279E-12  2.5664E-12  2.6283E-12  2.6259E-12  2.5729E-12  2.4841E-12
   47    2    9  1.0057E-13  1.5735E-13  2.2409E-13  2.9666E-13  3.7107E-13  4.4403E-13  5.1320E-13  5.7705E-13  6.3464E-13  6.8566E-13  7.2998E-13
   48    2   10  1.3746E-14  1.8960E-14  2.3384E-14  2.6353E-14  2.7583E-14  2.7136E-14  2.5391E-14  2.2804E-14  1.9774E-14  1.6644E-14  1.3680E-14
   49    2   11  2.4283E-13  3.7873E-13  5.3767E-13  7.0962E-13  8.8507E-13  1.0563E-12  1.2181E-12  1.3670E-12  1.5010E-12  1.6196E-12  1.7226E-12
   50    2   12  4.1809E-13  6.5872E-13  9.4421E-13  1.2576E-12  1.5820E-12  1.9034E-12  2.2111E-12  2.4981E-12  2.7598E-12  2.9942E-12  3.2004E-12
   51    2   13  3.4414E-13  5.1580E-13  6.9885E-13  8.7490E-13  1.0293E-12  1.1530E-12  1.2433E-12  1.3011E-12  1.3292E-12  1.3327E-12  1.3157E-12
   52    2   14  2.9471E-13  4.4593E-13  6.1025E-13  7.7182E-13  9.1736E-13  1.0380E-12  1.1299E-12  1.1929E-12  1.2286E-12  1.2406E-12  1.2326E-12
   53    2   15  7.4590E-14  1.1304E-13  1.5559E-13  1.9889E-13  2.4036E-13  2.7842E-13  3.1244E-13  3.4240E-13  3.6853E-13  3.9119E-13  4.1080E-13
   54    2   16  6.7763E-13  1.0268E-12  1.4068E-12  1.7811E-12  2.1186E-12  2.3988E-12  2.6128E-12  2.7600E-12  2.8438E-12  2.8730E-12  2.8558E-12
   55    2   17  2.4532E-13  3.6390E-13  4.8736E-13  6.0259E-13  6.9982E-13  7.7371E-13  8.2356E-13  8.5133E-13  8.5990E-13  8.5320E-13  8.3473E-13
   56    3    8  4.7410E-14  7.0462E-14  9.5518E-14  1.2072E-13  1.4478E-13  1.6690E-13  1.8691E-13  2.0485E-13  2.2081E-13  2.3506E-13  2.4731E-13
   57    3    9  7.7818E-13  1.1415E-12  1.5151E-12  1.8574E-12  2.1383E-12  2.3418E-12  2.4653E-12  2.5153E-12  2.5041E-12  2.4453E-12  2.3531E-12
   58    3   10  9.3910E-15  1.2930E-14  1.5959E-14  1.8014E-14  1.8900E-14  1.8666E-14  1.7529E-14  1.5792E-14  1.3736E-14  1.1591E-14  9.5387E-15
   59    3   11  5.9219E-14  8.0984E-14  9.9206E-14  1.1114E-13  1.1572E-13  1.1334E-13  1.0558E-13  9.4388E-14  8.1472E-14  6.8245E-14  5.5784E-14
   60    3   12  1.3107E-13  1.9002E-13  2.4917E-13  3.0207E-13  3.4456E-13  3.7476E-13  3.9318E-13  4.0145E-13  4.0139E-13  3.9507E-13  3.8394E-13
   61    3   13  1.0819E-13  1.4762E-13  1.8006E-13  2.0063E-13  2.0755E-13  2.0166E-13  1.8628E-13  1.6516E-13  1.4133E-13  1.1738E-13  9.5138E-14
   62    3   14  3.0271E-12  4.6111E-12  6.3798E-12  8.1887E-12  9.9136E-12  1.1469E-11  1.2809E-11  1.3920E-11  1.4810E-11  1.5499E-11  1.6018E-11
   63    3   15  6.6223E-14  9.1206E-14  1.1243E-13  1.2665E-13  1.3253E-13  1.3041E-13  1.2202E-13  1.0953E-13  9.4919E-14  7.9813E-14  6.5485E-14
   64    3   16  1.7332E-13  2.4931E-13  3.2372E-13  3.8803E-13  4.3693E-13  4.6841E-13  4.8395E-13  4.8636E-13  4.7867E-13  4.6390E-13  4.4478E-13
   65    3   17  1.7807E-13  2.4406E-13  2.9908E-13  3.3476E-13  3.4786E-13  3.3958E-13  3.1512E-13  2.8060E-13  2.4114E-13  2.0109E-13  1.6363E-13
   66    4    8  4.3917E-14  6.4573E-14  8.6502E-14  1.0793E-13  1.2771E-13  1.4524E-13  1.6052E-13  1.7376E-13  1.8522E-13  1.9525E-13  2.0373E-13
   67    4    9  1.9821E-14  2.7087E-14  3.3163E-14  3.7137E-14  3.8654E-14  3.7848E-14  3.5248E-14  3.1508E-14  2.7193E-14  2.2776E-14  1.8617E-14
   68    4   10  1.3054E-14  1.8961E-14  2.5021E-14  3.0674E-14  3.5585E-14  3.9627E-14  4.2858E-14  4.5424E-14  4.7466E-14  4.9139E-14  5.0478E-14
   69    4   11  8.1993E-13  1.1987E-12  1.5855E-12  1.9370E-12  2.2222E-12  2.4254E-12  2.5450E-12  2.5887E-12  2.5698E-12  2.5029E-12  2.4029E-12
   70    4   12  1.2601E-13  1.7919E-13  2.2985E-13  2.7184E-13  3.0171E-13  3.1858E-13  3.2393E-13  3.2029E-13  3.1011E-13  2.9578E-13  2.7906E-13
   71    4   13  2.4369E-12  3.7012E-12  5.1062E-12  6.5361E-12  7.8927E-12  9.1094E-12  1.0152E-11  1.1012E-11  1.1697E-11  1.2225E-11  1.2620E-11
   72    4   14  6.6693E-13  1.0067E-12  1.3799E-12  1.7551E-12  2.1064E-12  2.4169E-12  2.6792E-12  2.8921E-12  3.0594E-12  3.1860E-12  3.2792E-12
   73    4   15  7.2172E-14  1.0277E-13  1.3198E-13  1.5625E-13  1.7358E-13  1.8346E-13  1.8672E-13  1.8481E-13  1.7912E-13  1.7103E-13  1.6155E-13
   74    4   16  2.1224E-13  2.9707E-13  3.7368E-13  4.3195E-13  4.6688E-13  4.7822E-13  4.7023E-13  4.4849E-13  4.1805E-13  3.8342E-13  3.4820E-13
   75    4   17  1.8838E-13  2.7094E-13  3.5202E-13  4.2259E-13  4.7717E-13  5.1388E-13  5.3443E-13  5.4195E-13  5.3973E-13  5.3088E-13  5.1826E-13
   76    5    8  4.3827E-14  5.9691E-14  7.2887E-14  8.1489E-14  8.4753E-14  8.2960E-14  7.7314E-14  6.9215E-14  5.9868E-14  5.0291E-14  4.1270E-14
   77    5    9  1.2295E-14  1.6815E-14  2.0603E-14  2.3086E-14  2.4040E-14  2.3549E-14  2.1934E-14  1.9602E-14  1.6909E-14  1.4149E-14  1.1547E-14
   78    5   10  7.8976E-13  1.1616E-12  1.5464E-12  1.9024E-12  2.1980E-12  2.4164E-12  2.5539E-12  2.6158E-12  2.6144E-12  2.5628E-12  2.4757E-12
   79    5   11  2.2617E-13  3.4748E-13  4.8678E-13  6.3489E-13  7.8353E-13  9.2633E-13  1.0592E-12  1.1799E-12  1.2871E-12  1.3809E-12  1.4612E-12
   80    5   12  5.6291E-14  7.7339E-14  9.5127E-14  1.0693E-13  1.1164E-13  1.0961E-13  1.0229E-13  9.1558E-14  7.9089E-14  6.6259E-14  5.4128E-14
   81    5   13  5.7755E-13  8.6682E-13  1.1791E-12  1.4846E-12  1.7588E-12  1.9854E-12  2.1576E-12  2.2751E-12  2.3408E-12  2.3619E-12  2.3451E-12
   82    5   14  6.4970E-14  8.9211E-14  1.0963E-13  1.2313E-13  1.2845E-13  1.2600E-13  1.1752E-13  1.0519E-13  9.0896E-14  7.6220E-14  6.2377E-14
   83    5   15  6.0687E-13  9.5544E-13  1.3706E-12  1.8284E-12  2.3047E-12  2.7783E-12  3.2332E-12  3.6578E-12  4.0448E-12  4.3906E-12  4.6933E-12
   84    5   16  1.4858E-13  2.0427E-13  2.5127E-13  2.8242E-13  2.9482E-13  2.8932E-13  2.6996E-13  2.4170E-13  2.0889E-13  1.7519E-13  1.4339E-13
   85    5   17  8.6570E-13  1.3101E-12  1.7968E-12  2.2806E-12  2.7226E-12  3.0957E-12  3.3869E-12  3.5930E-12  3.7170E-12  3.7688E-12  3.7579E-12
   86    6    8  5.3236E-14  7.8887E-14  1.0705E-13  1.3583E-13  1.6391E-13  1.9037E-13  2.1489E-13  2.3736E-13  2.5768E-13  2.7605E-13  2.9193E-13
   87    6    9  3.2907E-14  4.7067E-14  6.1141E-14  7.3664E-14  8.3710E-14  9.0877E-14  9.5278E-14  9.7289E-14  9.7315E-14  9.5831E-14  9.3161E-14
   88    6   10  9.9720E-15  1.3539E-14  1.6525E-14  1.8486E-14  1.9256E-14  1.8908E-14  1.7674E-14  1.5862E-14  1.3754E-14  1.1576E-14  9.5050E-15
   89    6   11  8.8158E-14  1.2374E-13  1.5731E-13  1.8503E-13  2.0481E-13  2.1617E-13  2.2009E-13  2.1817E-13  2.1193E-13  2.0289E-13  1.9213E-13
   90    6   12  9.4524E-13  1.3673E-12  1.7926E-12  2.1744E-12  2.4798E-12  2.6936E-12  2.8154E-12  2.8549E-12  2.8272E-12  2.7486E-12  2.6351E-12
   91    6   13  4.9230E-13  7.1756E-13  9.5109E-13  1.1713E-12  1.3629E-12  1.5186E-12  1.6380E-12  1.7246E-12  1.7834E-12  1.8202E-12  1.8404E-12
   92    6   14  1.2137E-13  1.7396E-13  2.2622E-13  2.7281E-13  3.1032E-13  3.3738E-13  3.5469E-13  3.6376E-13  3.6628E-13  3.6402E-13  3.5854E-13
   93    6   15  6.2702E-14  8.6067E-14  1.0634E-13  1.2080E-13  1.2829E-13  1.2902E-13  1.2437E-13  1.1607E-13  1.0566E-13  9.4435E-14  8.3391E-14
   94    6   16  3.0298E-12  4.5394E-12  6.1925E-12  7.8529E-12  9.4090E-12  1.0788E-11  1.1957E-11  1.2909E-11  1.3659E-11  1.4228E-11  1.4648E-11
   95    6   17  3.1669E-13  4.5951E-13  6.0584E-13  7.4181E-13  8.5806E-13  9.5026E-13  1.0190E-12  1.0671E-12  1.0983E-12  1.1163E-12  1.1251E-12
   96    7    8  3.6110E-14  5.0103E-14  6.3109E-14  7.3703E-14  8.1246E-14  8.5763E-14  8.7763E-14  8.7976E-14  8.7058E-14  8.5590E-14  8.3877E-14
   97    7    9  2.4189E-14  3.2503E-14  3.9282E-14  4.3559E-14  4.5008E-14  4.3839E-14  4.0680E-14  3.6276E-14  3.1267E-14  2.6175E-14  2.1398E-14
   98    7   10  2.8737E-14  4.4274E-14  6.2594E-14  8.2801E-14  1.0405E-13  1.2551E-13  1.4661E-13  1.6685E-13  1.8575E-13  2.0317E-13  2.1845E-13
   99    7   11  9.0409E-14  1.2652E-13  1.6060E-13  1.8882E-13  2.0911E-13  2.2101E-13  2.2546E-13  2.2404E-13  2.1823E-13  2.0952E-13  1.9897E-13
  100    7   12  1.0883E-13  1.4845E-13  1.8252E-13  2.0652E-13  2.1865E-13  2.1935E-13  2.1103E-13  1.9665E-13  1.7878E-13  1.5962E-13  1.4082E-13
  101    7   13  3.6223E-13  5.2666E-13  6.9700E-13  8.5764E-13  9.9752E-13  1.1110E-12  1.1976E-12  1.2597E-12  1.3008E-12  1.3249E-12  1.3362E-12
  102    7   14  2.9277E-13  4.2086E-13  5.5028E-13  6.6872E-13  7.6820E-13  8.4543E-13  9.0145E-13  9.3927E-13  9.6244E-13  9.7460E-13  9.7902E-13
  103    7   15  9.3066E-13  1.3459E-12  1.7661E-12  2.1456E-12  2.4523E-12  2.6706E-12  2.7994E-12  2.8471E-12  2.8280E-12  2.7575E-12  2.6510E-12
  104    7   16  1.8326E-13  2.4765E-13  3.0086E-13  3.3565E-13  3.4948E-13  3.4371E-13  3.2329E-13  2.9380E-13  2.5968E-13  2.2476E-13  1.9181E-13
  105    7   17  3.2566E-12  4.8654E-12  6.6252E-12  8.3925E-12  1.0050E-11  1.1520E-11  1.2768E-11  1.3785E-11  1.4587E-11  1.5195E-11  1.5644E-11
  106    2   18  6.5301E-14  1.1461E-13  1.7548E-13  2.4110E-13  3.0402E-13  3.5816E-13  3.9980E-13  4.2768E-13  4.4237E-13  4.4563E-13  4.3982E-13
  107    2   19  9.5102E-15  1.7439E-14  2.8084E-14  4.0864E-14  5.4939E-14  6.9472E-14  8.3704E-14  9.7120E-14  1.0938E-13  1.2030E-13  1.2982E-13
  108    2   20  2.1808E-15  3.5687E-15  5.0443E-15  6.3284E-15  7.2002E-15  7.5961E-15  7.4939E-15  7.0046E-15  6.2735E-15  5.4277E-15  4.5512E-15
  109    2   21  2.3531E-14  4.2914E-14  6.8725E-14  9.9446E-14  1.3298E-13  1.6733E-13  2.0070E-13  2.3196E-13  2.6038E-13  2.8559E-13  3.0751E-13
  110    2   22  4.1620E-14  7.6623E-14  1.2389E-13  1.8099E-13  2.4431E-13  3.1021E-13  3.7529E-13  4.3720E-13  4.9434E-13  5.4578E-13  5.9116E-13
  111    2   23  2.6542E-14  4.6245E-14  7.0281E-14  9.5878E-14  1.2013E-13  1.4101E-13  1.5704E-13  1.6800E-13  1.7427E-13  1.7649E-13  1.7541E-13
  112    2   24  2.0472E-14  3.6139E-14  5.5715E-14  7.7182E-14  9.8271E-14  1.1725E-13  1.3271E-13  1.4424E-13  1.5186E-13  1.5590E-13  1.5688E-13
  113    2   25  9.4498E-15  1.6550E-14  2.5357E-14  3.5015E-14  4.4628E-14  5.3583E-14  6.1447E-14  6.8133E-14  7.3734E-14  7.8399E-14  8.2262E-14
  114    2   26  4.7834E-14  8.4518E-14  1.3041E-13  1.8080E-13  2.3036E-13  2.7503E-13  3.1151E-13  3.3875E-13  3.5684E-13  3.6654E-13  3.6902E-13
  115    2   27  1.4789E-14  2.5469E-14  3.8218E-14  5.1425E-14  6.3484E-14  7.3461E-14  8.0566E-14  8.4856E-14  8.6686E-14  8.6501E-14  8.4739E-14
  116    2   28  2.1191E-14  3.6420E-14  5.4493E-14  7.3056E-14  8.9807E-14  1.0334E-13  1.1272E-13  1.1807E-13  1.1999E-13  1.1917E-13  1.1631E-13
  117    2   29  1.3385E-14  2.3552E-14  3.6176E-14  4.9904E-14  6.3232E-14  7.5061E-14  8.4461E-14  9.1188E-14  9.5312E-14  9.7089E-14  9.6897E-14
  118    2   30  2.3840E-14  4.1963E-14  6.4474E-14  8.8963E-14  1.1275E-13  1.3387E-13  1.5067E-13  1.6270E-13  1.7008E-13  1.7329E-13  1.7298E-13
  119    2   31  1.3374E-14  2.2819E-14  3.3885E-14  4.5067E-14  5.4932E-14  6.2744E-14  6.7884E-14  7.0530E-14  7.1113E-14  7.0102E-14  6.7902E-14
  120    3   18  5.9695E-15  1.0259E-14  1.5459E-14  2.1036E-14  2.6473E-14  3.1447E-14  3.5755E-14  3.9380E-14  4.2411E-14  4.4950E-14  4.7073E-14
  121    3   19  6.3351E-14  1.1030E-13  1.6779E-13  2.2933E-13  2.8794E-13  3.3795E-13  3.7607E-13  4.0119E-13  4.1393E-13  4.1601E-13  4.0969E-13
  122    3   20  1.5645E-15  2.5548E-15  3.6109E-15  4.5384E-15  5.1828E-15  5.4805E-15  5.4306E-15  5.0996E-15  4.5849E-15  3.9777E-15  3.3438E-15
  123    3   21  9.6087E-15  1.5591E-14  2.1887E-14  2.7304E-14  3.0923E-14  3.2468E-14  3.1903E-14  2.9703E-14  2.6492E-14  2.2818E-14  1.9044E-14
  124    3   22  1.7236E-14  2.9084E-14  4.2785E-14  5.6462E-14  6.8408E-14  7.7693E-14  8.3802E-14  8.6959E-14  8.7744E-14  8.6761E-14  8.4474E-14
  125    3   23  1.7373E-14  2.8088E-14  3.9249E-14  4.8689E-14  5.4767E-14  5.7144E-14  5.5725E-14  5.1464E-14  4.5546E-14  3.8954E-14  3.2286E-14
  126    3   24  2.3282E-13  4.1713E-13  6.5534E-13  9.2868E-13  1.2138E-12  1.4894E-12  1.7392E-12  1.9543E-12  2.1308E-12  2.2698E-12  2.3748E-12
  127    3   25  1.0728E-14  1.7478E-14  2.4628E-14  3.0838E-14  3.5054E-14  3.6928E-14  3.6416E-14  3.4027E-14  3.0454E-14  2.6318E-14  2.2039E-14
  128    3   26  1.9583E-14  3.2530E-14  4.7018E-14  6.0830E-14  7.2079E-14  8.0111E-14  8.4352E-14  8.5427E-14  8.4231E-14  8.1553E-14  7.7917E-14
  129    3   27  5.7623E-15  9.2253E-15  1.2755E-14  1.5637E-14  1.7351E-14  1.7909E-14  1.7228E-14  1.5689E-14  1.3710E-14  1.1599E-14  9.5122E-15
  130    3   28  2.8101E-14  4.5585E-14  6.3921E-14  7.9590E-14  8.9890E-14  9.4135E-14  9.2180E-14  8.5498E-14  7.5975E-14  6.5218E-14  5.4250E-14
  131    3   29  3.6104E-14  6.5384E-14  1.0389E-13  1.4889E-13  1.9666E-13  2.4376E-13  2.8689E-13  3.2405E-13  3.5413E-13  3.7668E-13  3.9189E-13
  132    3   30  7.8862E-15  1.3196E-14  1.9249E-14  2.5187E-14  3.0256E-14  3.4185E-14  3.6674E-14  3.7914E-14  3.8207E-14  3.7799E-14  3.6851E-14
  133    3   31  1.1486E-14  1.8444E-14  2.5575E-14  3.1449E-14  3.5015E-14  3.6218E-14  3.4939E-14  3.1901E-14  2.7930E-14  2.3656E-14  1.9417E-14
  134    4   18  5.7556E-15  9.8021E-15  1.4616E-14  1.9651E-14  2.4397E-14  2.8558E-14  3.1970E-14  3.4661E-14  3.6761E-14  3.8408E-14  3.9704E-14
  135    4   19  3.2143E-15  5.2123E-15  7.3136E-15  9.1206E-15  1.0327E-14  1.0840E-14  1.0650E-14  9.9145E-15  8.8419E-15  7.6153E-15  6.3558E-15
  136    4   20  1.8209E-15  3.0717E-15  4.5258E-15  5.9961E-15  7.3163E-15  8.3967E-15  9.1969E-15  9.7423E-15  1.0092E-14  1.0306E-14  1.0427E-14
  137    4   21  6.9822E-14  1.2080E-13  1.8255E-13  2.4782E-13  3.0900E-13  3.6026E-13  3.9826E-13  4.2219E-13  4.3306E-13  4.3293E-13  4.2430E-13
  138    4   22  1.7884E-14  2.9731E-14  4.2976E-14  5.5559E-14  6.5724E-14  7.2660E-14  7.6030E-14  7.6315E-14  7.4342E-14  7.0902E-14  6.6570E-14
  139    4   23  1.9214E-13  3.4254E-13  5.3550E-13  7.5516E-13  9.8238E-13  1.2002E-12  1.3959E-12  1.5628E-12  1.6986E-12  1.8045E-12  1.8838E-12
  140    4   24  5.5729E-14  9.8253E-14  1.5183E-13  2.1158E-13  2.7198E-13  3.2856E-13  3.7805E-13  4.1909E-13  4.5155E-13  4.7608E-13  4.9378E-13
  141    4   25  1.0346E-14  1.7208E-14  2.4885E-14  3.2185E-14  3.8090E-14  4.2135E-14  4.4118E-14  4.4318E-14  4.3215E-14  4.1264E-14  3.8793E-14
  142    4   26  2.9295E-14  4.7905E-14  6.7899E-14  8.5744E-14  9.8631E-14  1.0575E-13  1.0671E-13  1.0282E-13  9.5828E-14  8.7217E-14  7.7953E-14
  143    4   27  2.8462E-14  5.0948E-14  8.0027E-14  1.1341E-13  1.4820E-13  1.8198E-13  2.1234E-13  2.3804E-13  2.5848E-13  2.7352E-13  2.8334E-13
  144    4   28  2.1928E-14  3.6465E-14  5.2757E-14  6.8319E-14  8.1034E-14  9.0070E-14  9.4888E-14  9.6149E-14  9.4860E-14  9.1941E-14  8.8037E-14
  145    4   29  1.3015E-14  2.2873E-14  3.5254E-14  4.9013E-14  6.2855E-14  7.5861E-14  8.7091E-14  9.6226E-14  1.0320E-13  1.0807E-13  1.1098E-13
  146    4   30  1.1439E-14  1.8628E-14  2.6301E-14  3.3098E-14  3.7961E-14  4.0717E-14  4.1143E-14  3.9801E-14  3.7377E-14  3.4406E-14  3.1184E-14
  147    4   31  8.6243E-15  1.4261E-14  2.0518E-14  2.6422E-14  3.1161E-14  3.4514E-14  3.6220E-14  3.6581E-14  3.6006E-14  3.4824E-14  3.3231E-14
  148    5   18  6.8979E-15  1.1164E-14  1.5643E-14  1.9488E-14  2.2051E-14  2.3161E-14  2.2769E-14  2.1223E-14  1.8966E-14  1.6380E-14  1.3716E-14
  149    5   19  2.0908E-15  3.3939E-15  4.7671E-15  5.9515E-15  6.7467E-15  7.0870E-15  6.9689E-15  6.4921E-15  5.7915E-15  4.9873E-15  4.1604E-15
  150    5   20  6.4130E-14  1.1207E-13  1.7120E-13  2.3507E-13  2.9657E-13  3.4982E-13  3.9122E-13  4.1942E-13  4.3481E-13  4.3899E-13  4.3422E-13
  151    5   21  2.2280E-14  3.9983E-14  6.3109E-14  9.0127E-14  1.1908E-13  1.4823E-13  1.7606E-13  2.0171E-13  2.2468E-13  2.4478E-13  2.6202E-13
  152    5   22  9.7750E-15  1.5901E-14  2.2374E-14  2.7977E-14  3.1758E-14  3.3395E-14  3.2873E-14  3.0651E-14  2.7364E-14  2.3579E-14  1.9681E-14
  153    5   23  3.8490E-14  6.7456E-14  1.0347E-13  1.4288E-13  1.8158E-13  2.1643E-13  2.4494E-13  2.6629E-13  2.8051E-13  2.8817E-13  2.9019E-13
  154    5   24  8.6865E-15  1.4151E-14  1.9944E-14  2.4981E-14  2.8412E-14  2.9946E-14  2.9550E-14  2.7631E-14  2.4748E-14  2.1399E-14  1.7931E-14
  155    5   25  5.6284E-14  1.0414E-13  1.6952E-13  2.4961E-13  3.3970E-13  4.3466E-13  5.2960E-13  6.2077E-13  7.0545E-13  7.8193E-13  8.4948E-13
  156    5   26  2.0036E-14  3.2657E-14  4.6043E-14  5.7690E-14  6.5628E-14  6.9183E-14  6.8277E-14  6.3851E-14  5.7191E-14  4.9457E-14  4.1443E-14
  157    5   27  2.2742E-14  3.9990E-14  6.1535E-14  8.5199E-14  1.0850E-13  1.2950E-13  1.4658E-13  1.5919E-13  1.6731E-13  1.7126E-13  1.7168E-13
  158    5   28  5.5365E-14  9.8357E-14  1.5304E-13  2.1442E-13  2.7653E-13  3.3434E-13  3.8359E-13  4.2241E-13  4.5022E-13  4.6736E-13  4.7500E-13
  159    5   29  7.2469E-15  1.1661E-14  1.6214E-14  2.0003E-14  2.2361E-14  2.3210E-14  2.2489E-14  2.0628E-14  1.8138E-14  1.5419E-14  1.2700E-14
  160    5   30  1.2883E-14  2.0736E-14  2.8837E-14  3.5582E-14  3.9779E-14  4.1294E-14  4.0012E-14  3.6704E-14  3.2274E-14  2.7437E-14  2.2598E-14
  161    5   31  2.6488E-14  4.7073E-14  7.3220E-14  1.0249E-13  1.3192E-13  1.5902E-13  1.8170E-13  1.9904E-13  2.1079E-13  2.1720E-13  2.1899E-13
  162    6   18  6.3805E-15  1.0890E-14  1.6364E-14  2.2282E-14  2.8140E-14  3.3617E-14  3.8502E-14  4.2752E-14  4.6428E-14  4.9603E-14  5.2329E-14
  163    6   19  4.0031E-15  6.6726E-15  9.7318E-15  1.2771E-14  1.5423E-14  1.7490E-14  1.8865E-14  1.9594E-14  1.9799E-14  1.9609E-14  1.9123E-14
  164    6   20  1.6515E-15  2.6596E-15  3.7177E-15  4.6315E-15  5.2518E-15  5.5220E-15  5.4468E-15  5.0961E-15  4.5679E-15  3.9533E-15  3.3166E-15
  165    6   21  1.1791E-14  1.9355E-14  2.7724E-14  3.5620E-14  4.1979E-14  4.6326E-14  4.8471E-14  4.8717E-14  4.7567E-14  4.5501E-14  4.2867E-14
  166    6   22  8.4123E-14  1.4342E-13  2.1404E-13  2.8748E-13  3.5516E-13  4.1085E-13  4.5111E-13  4.7546E-13  4.8536E-13  4.8330E-13  4.7214E-13
  167    6   23  4.7760E-14  8.0672E-14  1.1944E-13  1.5943E-13  1.9629E-13  2.2748E-13  2.5127E-13  2.6795E-13  2.7857E-13  2.8441E-13  2.8659E-13
  168    6   24  1.2665E-14  2.0976E-14  3.0375E-14  3.9551E-14  4.7373E-14  5.3371E-14  5.7185E-14  5.9103E-14  5.9582E-14  5.9053E-14  5.7826E-14
  169    6   25  9.8771E-15  1.5948E-14  2.2373E-14  2.8011E-14  3.1982E-14  3.4014E-14  3.4051E-14  3.2513E-14  2.9965E-14  2.6900E-14  2.3649E-14
  170    6   26  2.3788E-13  4.1736E-13  6.4369E-13  8.9728E-13  1.1557E-12  1.3998E-12  1.6160E-12  1.7976E-12  1.9431E-12  2.0545E-12  2.1362E-12
  171    6   27  1.4770E-14  2.4498E-14  3.5557E-14  4.6449E-14  5.5868E-14  6.3337E-14  6.8319E-14  7.1114E-14  7.2208E-14  7.2016E-14  7.0817E-14
